ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE,TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0851NDDGD,2022,3,29,6,Sheerness,4.0,2022-03-29 01:42:16.240538
B00YZIOND8,2022,3,29,1,Scent,4.1,2022-03-29 01:42:27.324549
B00YZIOND8,2022,3,29,2,Volume control,4.0,2022-03-29 01:42:27.324549
B00YZIOND8,2022,3,29,3,Value for money,3.6,2022-03-29 01:42:27.324549
B00AZIZSOU,2022,3,29,1,Scent,4.8,2022-03-29 01:43:01.004626
B00AZIZSOU,2022,3,29,2,Moisturizing,4.7,2022-03-29 01:43:01.004626
B00AZIZSOU,2022,3,29,3,Value for money,4.6,2022-03-29 01:43:01.004626
B006QXBJA0,2022,3,29,1,Scent,4.3,2022-03-29 01:43:23.072194
B006QXBJA0,2022,3,29,2,Value for money,4.1,2022-03-29 01:43:23.072194
B006QXBJA0,2022,3,29,3,Softness,4.1,2022-03-29 01:43:23.072194
B006QXBJA0,2022,3,29,4,Moisturizing,3.8,2022-03-29 01:43:23.072194
B000QU8QS2,2022,3,29,1,Value for money,3.8,2022-03-29 01:43:34.609464
B000QU8QS2,2022,3,29,2,Easy to use,3.7,2022-03-29 01:43:34.609464
B000QU8QS2,2022,3,29,3,Comfort,3.6,2022-03-29 01:43:34.609464
B00GTW4S3S,2022,3,29,1,Scent,4.5,2022-03-29 01:43:45.461343
B00GTW4S3S,2022,3,29,2,Volume control,4.3,2022-03-29 01:43:45.461343
B00GTW4S3S,2022,3,29,3,Softness,4.2,2022-03-29 01:43:45.461343
B00GTW4S3S,2022,3,29,4,Value for money,3.9,2022-03-29 01:43:45.461343
B07NN5Q183,2022,3,29,1,Scent,4.5,2022-03-29 01:43:56.822795
B07NN5Q183,2022,3,29,2,Value for money,4.1,2022-03-29 01:43:56.822795
B097F9X82M,2022,3,29,1,Scent,4.6,2022-03-29 01:44:28.949308
B097F9X82M,2022,3,29,2,Moisturizing,4.1,2022-03-29 01:44:28.949308
B097F9X82M,2022,3,29,3,Value for money,3.6,2022-03-29 01:44:28.949308
B096WYTRP1,2022,3,29,1,Moisturizing,4.5,2022-03-29 01:45:04.957183
B096WYTRP1,2022,3,29,2,Softness,4.2,2022-03-29 01:45:04.957183
B096WYTRP1,2022,3,29,3,Value for money,4.0,2022-03-29 01:45:04.957183
B00TB00HQW,2022,3,29,1,Scent,4.2,2022-03-29 01:45:37.858610
B00TB00HQW,2022,3,29,2,Value for money,3.6,2022-03-29 01:45:37.858610
